251 	 Q0 	    FT941-13190 	    1 	 0.140600 	 gmu96ma2 
290 	 Q0 	    FT924-12715 	  551 	 0.041600 	 gmu96ma2 
290 	 Q0 	     FT922-9892 	  552 	 0.041500 	 gmu96ma2 
290 	 Q0 	 WSJ910312-0068 	  553 	 0.041500 	 gmu96ma2 
290 	 Q0 	    FT933-11133 	  554 	 0.041500 	 gmu96ma2 
290 	 Q0 	    FT944-18172 	  555 	 0.041500 	 gmu96ma2 
290 	 Q0 	  AP881215-0248 	  556 	 0.041400 	 gmu96ma2 
290 	 Q0 	     FT921-3506 	  557 	 0.041400 	 gmu96ma2 
290 	 Q0 	     FT922-8641 	  558 	 0.041400 	 gmu96ma2 
290 	 Q0 	    FT942-10227 	  559 	 0.041300 	 gmu96ma2 
290 	 Q0 	     FT921-8454 	  560 	 0.041200 	 gmu96ma2 
290 	 Q0 	     FT923-4982 	  561 	 0.041000 	 gmu96ma2 
290 	 Q0 	     FT932-6287 	  562 	 0.040800 	 gmu96ma2 
290 	 Q0 	     FT932-5924 	  563 	 0.040700 	 gmu96ma2 
290 	 Q0 	  AP880405-0249 	  564 	 0.040600 	 gmu96ma2 
290 	 Q0 	    FT932-16232 	  565 	 0.040600 	 gmu96ma2 
290 	 Q0 	     FT922-1300 	  566 	 0.040600 	 gmu96ma2 
290 	 Q0 	 WSJ900524-0088 	  567 	 0.040500 	 gmu96ma2 
290 	 Q0 	     FT942-9120 	  568 	 0.040400 	 gmu96ma2 
290 	 Q0 	 WSJ900815-0005 	  569 	 0.040400 	 gmu96ma2 
290 	 Q0 	  AP880713-0249 	  570 	 0.040300 	 gmu96ma2 
290 	 Q0 	 WSJ900406-0005 	  571 	 0.040300 	 gmu96ma2 
290 	 Q0 	    FT933-11702 	  572 	 0.040200 	 gmu96ma2 
290 	 Q0 	     FT922-9944 	  573 	 0.040100 	 gmu96ma2 
290 	 Q0 	 WSJ910812-0149 	  574 	 0.040100 	 gmu96ma2 
290 	 Q0 	     FT934-7704 	  575 	 0.040000 	 gmu96ma2 
290 	 Q0 	     FT923-5438 	  576 	 0.039900 	 gmu96ma2 
290 	 Q0 	     CR93H-9445 	  577 	 0.039700 	 gmu96ma2 
290 	 Q0 	     CR93H-5329 	  578 	 0.039700 	 gmu96ma2 
290 	 Q0 	 WSJ911111-0183 	  579 	 0.039600 	 gmu96ma2 
290 	 Q0 	 WSJ900626-0001 	  580 	 0.039600 	 gmu96ma2 
290 	 Q0 	  AP880629-0340 	  581 	 0.039500 	 gmu96ma2 
290 	 Q0 	     FT942-4698 	  582 	 0.039400 	 gmu96ma2 
290 	 Q0 	    FT941-15216 	  583 	 0.039400 	 gmu96ma2 
290 	 Q0 	  AP880303-0352 	  584 	 0.039200 	 gmu96ma2 
290 	 Q0 	  AP881123-0263 	  585 	 0.039200 	 gmu96ma2 
290 	 Q0 	    FT933-12831 	  586 	 0.039100 	 gmu96ma2 
290 	 Q0 	     FT923-1204 	  587 	 0.039000 	 gmu96ma2 
290 	 Q0 	     FT931-2295 	  588 	 0.038900 	 gmu96ma2 
290 	 Q0 	    CR93H-16146 	  589 	 0.038900 	 gmu96ma2 
290 	 Q0 	     FT934-1287 	  590 	 0.038800 	 gmu96ma2 
290 	 Q0 	     FT933-4422 	  591 	 0.038800 	 gmu96ma2 
290 	 Q0 	 WSJ920311-0123 	  592 	 0.038800 	 gmu96ma2 
290 	 Q0 	     FT924-5679 	  593 	 0.038800 	 gmu96ma2 
290 	 Q0 	 WSJ900411-0150 	  594 	 0.038700 	 gmu96ma2 
290 	 Q0 	    FT933-12693 	  595 	 0.038700 	 gmu96ma2 
290 	 Q0 	     FT932-4439 	  596 	 0.038700 	 gmu96ma2 
290 	 Q0 	 WSJ911002-0124 	  597 	 0.038600 	 gmu96ma2 
290 	 Q0 	     FT924-5874 	  598 	 0.038600 	 gmu96ma2 
290 	 Q0 	    FT932-12049 	  599 	 0.038500 	 gmu96ma2 
290 	 Q0 	 WSJ920318-0119 	  600 	 0.038500 	 gmu96ma2 
290 	 Q0 	  AP880519-0286 	  601 	 0.038300 	 gmu96ma2 
290 	 Q0 	     FT933-4210 	  602 	 0.038200 	 gmu96ma2 
290 	 Q0 	    FT932-16474 	  603 	 0.038200 	 gmu96ma2 
290 	 Q0 	     FT921-3600 	  604 	 0.038100 	 gmu96ma2 
290 	 Q0 	    FT942-15480 	  605 	 0.038100 	 gmu96ma2 
290 	 Q0 	 WSJ920115-0060 	  606 	 0.038100 	 gmu96ma2 
290 	 Q0 	     FT942-6847 	  607 	 0.038000 	 gmu96ma2 
290 	 Q0 	    FT944-17691 	  608 	 0.038000 	 gmu96ma2 
290 	 Q0 	     FT932-6276 	  609 	 0.038000 	 gmu96ma2 
290 	 Q0 	    FT921-15762 	  610 	 0.038000 	 gmu96ma2 
290 	 Q0 	    FT931-16185 	  611 	 0.037900 	 gmu96ma2 
290 	 Q0 	 WSJ900814-0081 	  612 	 0.037800 	 gmu96ma2 
290 	 Q0 	     FT932-7576 	  613 	 0.037700 	 gmu96ma2 
290 	 Q0 	     FT933-6557 	  614 	 0.037700 	 gmu96ma2 
290 	 Q0 	     FT924-1561 	  615 	 0.037700 	 gmu96ma2 
290 	 Q0 	      FT941-187 	  616 	 0.037700 	 gmu96ma2 
290 	 Q0 	    CR93H-14667 	  617 	 0.037700 	 gmu96ma2 
290 	 Q0 	     FT923-6390 	  618 	 0.037600 	 gmu96ma2 
290 	 Q0 	      FT932-539 	  619 	 0.037600 	 gmu96ma2 
290 	 Q0 	    FT941-14093 	  620 	 0.037500 	 gmu96ma2 
290 	 Q0 	    FT941-12106 	  621 	 0.037100 	 gmu96ma2 
290 	 Q0 	     FT933-5710 	  622 	 0.037100 	 gmu96ma2 
290 	 Q0 	    FT923-10247 	  623 	 0.037100 	 gmu96ma2 
290 	 Q0 	    FT942-12826 	  624 	 0.037000 	 gmu96ma2 
290 	 Q0 	     FT921-2105 	  625 	 0.036800 	 gmu96ma2 
290 	 Q0 	     FT932-6045 	  626 	 0.036600 	 gmu96ma2 
290 	 Q0 	    FT943-14874 	  627 	 0.036600 	 gmu96ma2 
290 	 Q0 	     FT934-7706 	  628 	 0.036600 	 gmu96ma2 
290 	 Q0 	  AP880426-0264 	  629 	 0.036500 	 gmu96ma2 
290 	 Q0 	     FT922-7093 	  630 	 0.036400 	 gmu96ma2 
290 	 Q0 	  AP880912-0237 	  631 	 0.036300 	 gmu96ma2 
290 	 Q0 	    FT931-10654 	  632 	 0.036200 	 gmu96ma2 
290 	 Q0 	    FT931-13989 	  633 	 0.036200 	 gmu96ma2 
290 	 Q0 	    FT943-14436 	  634 	 0.036100 	 gmu96ma2 
290 	 Q0 	  AP881104-0282 	  635 	 0.036100 	 gmu96ma2 
290 	 Q0 	     FT923-2896 	  636 	 0.036000 	 gmu96ma2 
290 	 Q0 	     FT932-6288 	  637 	 0.036000 	 gmu96ma2 
290 	 Q0 	     CR93H-3973 	  638 	 0.035900 	 gmu96ma2 
290 	 Q0 	 WSJ910517-0097 	  639 	 0.035900 	 gmu96ma2 
290 	 Q0 	      FT933-149 	  640 	 0.035900 	 gmu96ma2 
290 	 Q0 	    FT923-10878 	  641 	 0.035800 	 gmu96ma2 
290 	 Q0 	  AP880302-0283 	  642 	 0.035800 	 gmu96ma2 
290 	 Q0 	 WSJ900827-0047 	  643 	 0.035700 	 gmu96ma2 
290 	 Q0 	  AP880303-0315 	  644 	 0.035700 	 gmu96ma2 
290 	 Q0 	    FT943-16432 	  645 	 0.035600 	 gmu96ma2 
290 	 Q0 	     FT931-8592 	  646 	 0.035600 	 gmu96ma2 
290 	 Q0 	    FT922-12608 	  647 	 0.035600 	 gmu96ma2 
290 	 Q0 	    CR93H-10319 	  648 	 0.035400 	 gmu96ma2 
290 	 Q0 	     CR93E-7460 	  649 	 0.035400 	 gmu96ma2 
290 	 Q0 	    FT942-14573 	  650 	 0.035400 	 gmu96ma2 
290 	 Q0 	      FT942-945 	  651 	 0.035300 	 gmu96ma2 
290 	 Q0 	    FT942-13932 	  652 	 0.035300 	 gmu96ma2 
290 	 Q0 	 WSJ910916-0121 	  653 	 0.035300 	 gmu96ma2 
290 	 Q0 	     FT931-1496 	  654 	 0.035300 	 gmu96ma2 
290 	 Q0 	  AP880525-0319 	  655 	 0.035200 	 gmu96ma2 
290 	 Q0 	     FT922-5774 	  656 	 0.035200 	 gmu96ma2 
290 	 Q0 	    FT924-12718 	  657 	 0.035100 	 gmu96ma2 
290 	 Q0 	    FT944-10877 	  658 	 0.035100 	 gmu96ma2 
290 	 Q0 	    FT932-12046 	  659 	 0.035100 	 gmu96ma2 
290 	 Q0 	    FT924-14764 	  660 	 0.035000 	 gmu96ma2 
290 	 Q0 	     FT933-9676 	  661 	 0.034900 	 gmu96ma2 
290 	 Q0 	     FT911-3950 	  662 	 0.034800 	 gmu96ma2 
290 	 Q0 	      FT922-771 	  663 	 0.034800 	 gmu96ma2 
290 	 Q0 	  AP880714-0231 	  664 	 0.034700 	 gmu96ma2 
290 	 Q0 	    FT921-15389 	  665 	 0.034700 	 gmu96ma2 
290 	 Q0 	  ZF207-319-657 	  666 	 0.034500 	 gmu96ma2 
290 	 Q0 	  AP881123-0296 	  667 	 0.034500 	 gmu96ma2 
290 	 Q0 	    FT941-17372 	  668 	 0.034400 	 gmu96ma2 
290 	 Q0 	     CR93H-7894 	  669 	 0.034400 	 gmu96ma2 
290 	 Q0 	    FT941-10172 	  670 	 0.034300 	 gmu96ma2 
290 	 Q0 	    FT941-11854 	  671 	 0.034000 	 gmu96ma2 
290 	 Q0 	     FT923-5405 	  672 	 0.034000 	 gmu96ma2 
290 	 Q0 	     FT923-7999 	  673 	 0.034000 	 gmu96ma2 
290 	 Q0 	 WSJ920224-0117 	  674 	 0.033900 	 gmu96ma2 
290 	 Q0 	    FT934-12186 	  675 	 0.033900 	 gmu96ma2 
290 	 Q0 	      FT932-426 	  676 	 0.033900 	 gmu96ma2 
290 	 Q0 	  AP880212-0100 	  677 	 0.033800 	 gmu96ma2 
290 	 Q0 	     FT924-7979 	  678 	 0.033800 	 gmu96ma2 
290 	 Q0 	     FT943-7510 	  679 	 0.033800 	 gmu96ma2 
290 	 Q0 	    FT931-10516 	  680 	 0.033800 	 gmu96ma2 
290 	 Q0 	 WSJ910607-0130 	  681 	 0.033700 	 gmu96ma2 
290 	 Q0 	    FT921-13525 	  682 	 0.033600 	 gmu96ma2 
290 	 Q0 	     FT931-7215 	  683 	 0.033500 	 gmu96ma2 
290 	 Q0 	     FT933-2937 	  684 	 0.033500 	 gmu96ma2 
290 	 Q0 	    FT933-16257 	  685 	 0.033300 	 gmu96ma2 
290 	 Q0 	     FT922-9975 	  686 	 0.033200 	 gmu96ma2 
290 	 Q0 	     FT944-9406 	  687 	 0.033200 	 gmu96ma2 
290 	 Q0 	     CR93H-8461 	  688 	 0.033200 	 gmu96ma2 
290 	 Q0 	     FT922-1018 	  689 	 0.033100 	 gmu96ma2 
290 	 Q0 	     FT931-6801 	  690 	 0.033100 	 gmu96ma2 
290 	 Q0 	    FT931-10317 	  691 	 0.033100 	 gmu96ma2 
290 	 Q0 	      FT924-626 	  692 	 0.033100 	 gmu96ma2 
290 	 Q0 	  AP880302-0037 	  693 	 0.033100 	 gmu96ma2 
290 	 Q0 	 WSJ920106-0035 	  694 	 0.033000 	 gmu96ma2 
290 	 Q0 	     FT921-7666 	  695 	 0.033000 	 gmu96ma2 
290 	 Q0 	    FT921-15941 	  696 	 0.032900 	 gmu96ma2 
290 	 Q0 	     FT924-9864 	  697 	 0.032900 	 gmu96ma2 
290 	 Q0 	     FT943-8967 	  698 	 0.032800 	 gmu96ma2 
290 	 Q0 	    FT941-10989 	  699 	 0.032600 	 gmu96ma2 
290 	 Q0 	    FT941-17523 	  700 	 0.032500 	 gmu96ma2 
290 	 Q0 	  AP880901-0008 	  701 	 0.032500 	 gmu96ma2 
290 	 Q0 	  AP880621-0325 	  702 	 0.032400 	 gmu96ma2 
290 	 Q0 	  AP881223-0243 	  703 	 0.032400 	 gmu96ma2 
290 	 Q0 	      FT923-527 	  704 	 0.032400 	 gmu96ma2 
290 	 Q0 	 WSJ911004-0054 	  705 	 0.032300 	 gmu96ma2 
290 	 Q0 	      FT943-744 	  706 	 0.032200 	 gmu96ma2 
290 	 Q0 	     FT922-4420 	  707 	 0.032200 	 gmu96ma2 
290 	 Q0 	    FT934-12958 	  708 	 0.032100 	 gmu96ma2 
290 	 Q0 	    FT944-18239 	  709 	 0.032100 	 gmu96ma2 
290 	 Q0 	    FT924-12493 	  710 	 0.032100 	 gmu96ma2 
290 	 Q0 	    FT922-13769 	  711 	 0.032000 	 gmu96ma2 
290 	 Q0 	     CR93H-7897 	  712 	 0.032000 	 gmu96ma2 
290 	 Q0 	    FT943-14191 	  713 	 0.031900 	 gmu96ma2 
290 	 Q0 	    FT933-15153 	  714 	 0.031900 	 gmu96ma2 
290 	 Q0 	   FR88608-0068 	  715 	 0.031900 	 gmu96ma2 
290 	 Q0 	    FT933-11273 	  716 	 0.031900 	 gmu96ma2 
290 	 Q0 	     FT933-7310 	  717 	 0.031900 	 gmu96ma2 
290 	 Q0 	     FT922-5465 	  718 	 0.031900 	 gmu96ma2 
290 	 Q0 	  AP880405-0241 	  719 	 0.031800 	 gmu96ma2 
290 	 Q0 	  AP880707-0178 	  720 	 0.031800 	 gmu96ma2 
290 	 Q0 	  AP880726-0214 	  721 	 0.031800 	 gmu96ma2 
290 	 Q0 	    FT923-10431 	  722 	 0.031700 	 gmu96ma2 
290 	 Q0 	  AP881006-0215 	  723 	 0.031700 	 gmu96ma2 
290 	 Q0 	     FT931-3465 	  724 	 0.031700 	 gmu96ma2 
290 	 Q0 	    FT921-13027 	  725 	 0.031600 	 gmu96ma2 
290 	 Q0 	    FT932-15916 	  726 	 0.031500 	 gmu96ma2 
290 	 Q0 	    FT921-15557 	  727 	 0.031500 	 gmu96ma2 
290 	 Q0 	 WSJ910617-0140 	  728 	 0.031400 	 gmu96ma2 
290 	 Q0 	     FT911-1773 	  729 	 0.031400 	 gmu96ma2 
290 	 Q0 	     FT944-4878 	  730 	 0.031400 	 gmu96ma2 
290 	 Q0 	  AP881111-0289 	  731 	 0.031300 	 gmu96ma2 
290 	 Q0 	    FT943-11519 	  732 	 0.031300 	 gmu96ma2 
290 	 Q0 	     CR93H-8460 	  733 	 0.031200 	 gmu96ma2 
290 	 Q0 	       FT933-69 	  734 	 0.031200 	 gmu96ma2 
290 	 Q0 	 WSJ910412-0025 	  735 	 0.031200 	 gmu96ma2 
290 	 Q0 	     FT924-8245 	  736 	 0.031100 	 gmu96ma2 
290 	 Q0 	     FT931-6537 	  737 	 0.031100 	 gmu96ma2 
290 	 Q0 	  AP881206-0222 	  738 	 0.031100 	 gmu96ma2 
290 	 Q0 	    FT931-16460 	  739 	 0.031100 	 gmu96ma2 
290 	 Q0 	     FT942-4715 	  740 	 0.031000 	 gmu96ma2 
290 	 Q0 	    FT934-16247 	  741 	 0.031000 	 gmu96ma2 
290 	 Q0 	  AP880315-0288 	  742 	 0.030900 	 gmu96ma2 
290 	 Q0 	    FT934-12670 	  743 	 0.030900 	 gmu96ma2 
290 	 Q0 	  AP880913-0232 	  744 	 0.030800 	 gmu96ma2 
290 	 Q0 	    FT943-17084 	  745 	 0.030800 	 gmu96ma2 
290 	 Q0 	     FT924-7862 	  746 	 0.030800 	 gmu96ma2 
290 	 Q0 	    FT941-10049 	  747 	 0.030700 	 gmu96ma2 
290 	 Q0 	     FT941-9244 	  748 	 0.030700 	 gmu96ma2 
290 	 Q0 	     FT941-7319 	  749 	 0.030600 	 gmu96ma2 
290 	 Q0 	     CR93H-4510 	  750 	 0.030600 	 gmu96ma2 
290 	 Q0 	     FT924-1451 	  751 	 0.030500 	 gmu96ma2 
290 	 Q0 	     FT933-3303 	  752 	 0.030400 	 gmu96ma2 
290 	 Q0 	    FT942-14053 	  753 	 0.030400 	 gmu96ma2 
290 	 Q0 	     FT931-2876 	  754 	 0.030400 	 gmu96ma2 
290 	 Q0 	     FT933-4214 	  755 	 0.030400 	 gmu96ma2 
290 	 Q0 	     FT924-4661 	  756 	 0.030300 	 gmu96ma2 
290 	 Q0 	  AP880316-0289 	  757 	 0.030300 	 gmu96ma2 
290 	 Q0 	    FT931-11141 	  758 	 0.030300 	 gmu96ma2 
290 	 Q0 	     FT931-3299 	  759 	 0.030000 	 gmu96ma2 
290 	 Q0 	     FT922-1013 	  760 	 0.030000 	 gmu96ma2 
290 	 Q0 	    CR93H-16393 	  761 	 0.030000 	 gmu96ma2 
290 	 Q0 	     FT934-4388 	  762 	 0.030000 	 gmu96ma2 
290 	 Q0 	      FT934-885 	  763 	 0.030000 	 gmu96ma2 
290 	 Q0 	     FT944-6314 	  764 	 0.029800 	 gmu96ma2 
290 	 Q0 	    FT923-14324 	  765 	 0.029800 	 gmu96ma2 
290 	 Q0 	     FT941-9983 	  766 	 0.029700 	 gmu96ma2 
290 	 Q0 	     FT921-9225 	  767 	 0.029700 	 gmu96ma2 
290 	 Q0 	      FT921-236 	  768 	 0.029700 	 gmu96ma2 
290 	 Q0 	    FT921-15255 	  769 	 0.029700 	 gmu96ma2 
290 	 Q0 	    FT934-14168 	  770 	 0.029700 	 gmu96ma2 
290 	 Q0 	 WSJ900713-0036 	  771 	 0.029700 	 gmu96ma2 
290 	 Q0 	     FT934-5395 	  772 	 0.029700 	 gmu96ma2 
290 	 Q0 	     FT942-7135 	  773 	 0.029700 	 gmu96ma2 
290 	 Q0 	      FT922-893 	  774 	 0.029700 	 gmu96ma2 
290 	 Q0 	    FT932-17188 	  775 	 0.029600 	 gmu96ma2 
290 	 Q0 	    FT944-18256 	  776 	 0.029600 	 gmu96ma2 
290 	 Q0 	 WSJ910507-0105 	  777 	 0.029600 	 gmu96ma2 
290 	 Q0 	     FT921-6581 	  778 	 0.029500 	 gmu96ma2 
290 	 Q0 	      FT932-538 	  779 	 0.029500 	 gmu96ma2 
290 	 Q0 	    FT932-16230 	  780 	 0.029400 	 gmu96ma2 
290 	 Q0 	     FT933-9595 	  781 	 0.029400 	 gmu96ma2 
290 	 Q0 	     FT934-9422 	  782 	 0.029400 	 gmu96ma2 
290 	 Q0 	    FT922-11049 	  783 	 0.029300 	 gmu96ma2 
290 	 Q0 	     FT943-9216 	  784 	 0.029300 	 gmu96ma2 
290 	 Q0 	     FT931-4413 	  785 	 0.029300 	 gmu96ma2 
290 	 Q0 	    FT924-14276 	  786 	 0.029200 	 gmu96ma2 
290 	 Q0 	     FT933-6181 	  787 	 0.029200 	 gmu96ma2 
290 	 Q0 	    FT942-14920 	  788 	 0.029100 	 gmu96ma2 
290 	 Q0 	       FT943-47 	  789 	 0.029100 	 gmu96ma2 
290 	 Q0 	     CR93E-5782 	  790 	 0.029100 	 gmu96ma2 
290 	 Q0 	    FT933-11213 	  791 	 0.029000 	 gmu96ma2 
290 	 Q0 	    CR93H-15495 	  792 	 0.029000 	 gmu96ma2 
290 	 Q0 	     FT932-1431 	  793 	 0.029000 	 gmu96ma2 
290 	 Q0 	  AP880802-0249 	  794 	 0.029000 	 gmu96ma2 
290 	 Q0 	     CR93H-1491 	  795 	 0.028900 	 gmu96ma2 
290 	 Q0 	  ZF207-276-820 	  796 	 0.028900 	 gmu96ma2 
290 	 Q0 	    FT933-12832 	  797 	 0.028900 	 gmu96ma2 
290 	 Q0 	     FT921-6900 	  798 	 0.028900 	 gmu96ma2 
290 	 Q0 	    FT924-15259 	  799 	 0.028900 	 gmu96ma2 
290 	 Q0 	    FT933-16581 	  800 	 0.028800 	 gmu96ma2 
290 	 Q0 	    FT932-16319 	  801 	 0.028800 	 gmu96ma2 
290 	 Q0 	     FT911-4071 	  802 	 0.028800 	 gmu96ma2 
290 	 Q0 	     FT932-2766 	  803 	 0.028700 	 gmu96ma2 
290 	 Q0 	     FT921-7911 	  804 	 0.028700 	 gmu96ma2 
290 	 Q0 	    FT941-11828 	  805 	 0.028700 	 gmu96ma2 
290 	 Q0 	    FT933-11275 	  806 	 0.028600 	 gmu96ma2 
290 	 Q0 	 WSJ910405-0007 	  807 	 0.028500 	 gmu96ma2 
290 	 Q0 	  AP880226-0254 	  808 	 0.028500 	 gmu96ma2 
290 	 Q0 	     FT931-3684 	  809 	 0.028500 	 gmu96ma2 
290 	 Q0 	     CR93H-8472 	  810 	 0.028500 	 gmu96ma2 
290 	 Q0 	 WSJ910524-0108 	  811 	 0.028500 	 gmu96ma2 
290 	 Q0 	     FT943-5039 	  812 	 0.028400 	 gmu96ma2 
290 	 Q0 	     FT932-5693 	  813 	 0.028400 	 gmu96ma2 
290 	 Q0 	     FT933-4217 	  814 	 0.028400 	 gmu96ma2 
290 	 Q0 	 WSJ910131-0114 	  815 	 0.028400 	 gmu96ma2 
290 	 Q0 	    FT921-10093 	  816 	 0.028400 	 gmu96ma2 
290 	 Q0 	 WSJ900425-0087 	  817 	 0.028200 	 gmu96ma2 
290 	 Q0 	    FT923-13375 	  818 	 0.028200 	 gmu96ma2 
290 	 Q0 	     FT911-2109 	  819 	 0.028100 	 gmu96ma2 
290 	 Q0 	  AP881129-0060 	  820 	 0.028100 	 gmu96ma2 
290 	 Q0 	    FT933-14385 	  821 	 0.028000 	 gmu96ma2 
290 	 Q0 	     FT932-5701 	  822 	 0.027900 	 gmu96ma2 
290 	 Q0 	 WSJ920129-0048 	  823 	 0.027900 	 gmu96ma2 
290 	 Q0 	    FT922-11505 	  824 	 0.027900 	 gmu96ma2 
290 	 Q0 	    FT932-12998 	  825 	 0.027900 	 gmu96ma2 
290 	 Q0 	  AP881228-0178 	  826 	 0.027900 	 gmu96ma2 
290 	 Q0 	 WSJ900423-0041 	  827 	 0.027900 	 gmu96ma2 
290 	 Q0 	     FT933-7708 	  828 	 0.027800 	 gmu96ma2 
290 	 Q0 	     FT923-2680 	  829 	 0.027700 	 gmu96ma2 
290 	 Q0 	     FT942-5088 	  830 	 0.027600 	 gmu96ma2 
290 	 Q0 	     FT933-6005 	  831 	 0.027600 	 gmu96ma2 
290 	 Q0 	  AP880929-0195 	  832 	 0.027600 	 gmu96ma2 
290 	 Q0 	     FT922-7143 	  833 	 0.027600 	 gmu96ma2 
290 	 Q0 	  AP880615-0310 	  834 	 0.027600 	 gmu96ma2 
290 	 Q0 	    FT934-16677 	  835 	 0.027500 	 gmu96ma2 
290 	 Q0 	     FT911-2450 	  836 	 0.027500 	 gmu96ma2 
290 	 Q0 	    FT932-11416 	  837 	 0.027500 	 gmu96ma2 
290 	 Q0 	  AP880228-0107 	  838 	 0.027400 	 gmu96ma2 
290 	 Q0 	    FT924-10297 	  839 	 0.027400 	 gmu96ma2 
290 	 Q0 	     FT923-1599 	  840 	 0.027400 	 gmu96ma2 
290 	 Q0 	    FT932-15851 	  841 	 0.027400 	 gmu96ma2 
290 	 Q0 	     FT922-4933 	  842 	 0.027400 	 gmu96ma2 
290 	 Q0 	    FT924-14623 	  843 	 0.027200 	 gmu96ma2 
290 	 Q0 	     FT933-4220 	  844 	 0.027100 	 gmu96ma2 
290 	 Q0 	    FT934-15449 	  845 	 0.027100 	 gmu96ma2 
290 	 Q0 	     FT944-4885 	  846 	 0.027000 	 gmu96ma2 
290 	 Q0 	 WSJ911111-0078 	  847 	 0.027000 	 gmu96ma2 
290 	 Q0 	 WSJ910305-0011 	  848 	 0.026900 	 gmu96ma2 
290 	 Q0 	    FT931-13155 	  849 	 0.026900 	 gmu96ma2 
290 	 Q0 	 WSJ920323-0114 	  850 	 0.026800 	 gmu96ma2 
290 	 Q0 	    FT944-18236 	  851 	 0.026800 	 gmu96ma2 
290 	 Q0 	    FT932-11820 	  852 	 0.026700 	 gmu96ma2 
290 	 Q0 	     FT933-4079 	  853 	 0.026700 	 gmu96ma2 
290 	 Q0 	      FT932-541 	  854 	 0.026700 	 gmu96ma2 
290 	 Q0 	    FT941-14855 	  855 	 0.026700 	 gmu96ma2 
290 	 Q0 	    FT922-12604 	  856 	 0.026700 	 gmu96ma2 
290 	 Q0 	    FT941-17479 	  857 	 0.026600 	 gmu96ma2 
290 	 Q0 	    FT933-16036 	  858 	 0.026600 	 gmu96ma2 
290 	 Q0 	    FT942-15266 	  859 	 0.026600 	 gmu96ma2 
290 	 Q0 	     FT923-2830 	  860 	 0.026500 	 gmu96ma2 
290 	 Q0 	     FT932-7126 	  861 	 0.026500 	 gmu96ma2 
290 	 Q0 	 WSJ910208-0053 	  862 	 0.026400 	 gmu96ma2 
290 	 Q0 	  AP880624-0275 	  863 	 0.026400 	 gmu96ma2 
290 	 Q0 	     FT931-5049 	  864 	 0.026200 	 gmu96ma2 
290 	 Q0 	 WSJ900824-0039 	  865 	 0.026200 	 gmu96ma2 
290 	 Q0 	    FT941-14696 	  866 	 0.026200 	 gmu96ma2 
290 	 Q0 	    FT944-18242 	  867 	 0.026100 	 gmu96ma2 
290 	 Q0 	 WSJ900910-0016 	  868 	 0.026100 	 gmu96ma2 
290 	 Q0 	     FT933-6272 	  869 	 0.026000 	 gmu96ma2 
290 	 Q0 	 WSJ920110-0148 	  870 	 0.025900 	 gmu96ma2 
290 	 Q0 	     FT922-4427 	  871 	 0.025900 	 gmu96ma2 
290 	 Q0 	     FT941-5414 	  872 	 0.025900 	 gmu96ma2 
290 	 Q0 	     FT941-7884 	  873 	 0.025900 	 gmu96ma2 
290 	 Q0 	     FT922-4099 	  874 	 0.025800 	 gmu96ma2 
290 	 Q0 	      FT941-313 	  875 	 0.025800 	 gmu96ma2 
290 	 Q0 	     FT923-4632 	  876 	 0.025800 	 gmu96ma2 
290 	 Q0 	     FT934-5285 	  877 	 0.025800 	 gmu96ma2 
290 	 Q0 	     FT943-7148 	  878 	 0.025800 	 gmu96ma2 
290 	 Q0 	    FT922-15337 	  879 	 0.025700 	 gmu96ma2 
290 	 Q0 	  AP880301-0154 	  880 	 0.025700 	 gmu96ma2 
290 	 Q0 	     FT924-4011 	  881 	 0.025500 	 gmu96ma2 
290 	 Q0 	    CR93H-10317 	  882 	 0.025500 	 gmu96ma2 
290 	 Q0 	    FT943-13453 	  883 	 0.025500 	 gmu96ma2 
290 	 Q0 	    FT944-18255 	  884 	 0.025400 	 gmu96ma2 
290 	 Q0 	    CR93H-15950 	  885 	 0.025300 	 gmu96ma2 
290 	 Q0 	    FT924-11398 	  886 	 0.025300 	 gmu96ma2 
290 	 Q0 	     FT931-4457 	  887 	 0.025200 	 gmu96ma2 
290 	 Q0 	     FT931-5127 	  888 	 0.025100 	 gmu96ma2 
290 	 Q0 	     FT923-2003 	  889 	 0.025100 	 gmu96ma2 
290 	 Q0 	     FT933-9082 	  890 	 0.025100 	 gmu96ma2 
290 	 Q0 	 WSJ920303-0121 	  891 	 0.025100 	 gmu96ma2 
290 	 Q0 	 WSJ910212-0007 	  892 	 0.025000 	 gmu96ma2 
290 	 Q0 	 WSJ910422-0197 	  893 	 0.025000 	 gmu96ma2 
290 	 Q0 	    FT933-11266 	  894 	 0.025000 	 gmu96ma2 
290 	 Q0 	    FT923-12848 	  895 	 0.024900 	 gmu96ma2 
290 	 Q0 	     FT911-3388 	  896 	 0.024900 	 gmu96ma2 
290 	 Q0 	     FT924-3101 	  897 	 0.024800 	 gmu96ma2 
290 	 Q0 	    FT922-11894 	  898 	 0.024800 	 gmu96ma2 
290 	 Q0 	     FT923-7159 	  899 	 0.024800 	 gmu96ma2 
290 	 Q0 	 WSJ910607-0093 	  900 	 0.024800 	 gmu96ma2 
290 	 Q0 	     FT941-8567 	  901 	 0.024800 	 gmu96ma2 
290 	 Q0 	     FT933-7442 	  902 	 0.024800 	 gmu96ma2 
290 	 Q0 	     FT944-5132 	  903 	 0.024800 	 gmu96ma2 
